BIOGUIDE_ID,CATEGORY,AMOUNT,full_name,state,district,party,geoid
P000613,PRINTING AND REPRODUCTION,16760.66,Jimmy Panetta,CA,20,Democrat,620
P000613,RENT  COMMUNICATION  UTILITIES,98206,Jimmy Panetta,CA,20,Democrat,620
P000613,SUPPLIES AND MATERIALS,24442.4,Jimmy Panetta,CA,20,Democrat,620
P000613,TRAVEL,40319.43,Jimmy Panetta,CA,20,Democrat,620
C001124,EQUIPMENT,22173.69,TJ Cox,CA,21,Democrat,621
C001124,FRANKED MAIL,30972.28,TJ Cox,CA,21,Democrat,621
C001124,OTHER SERVICES,48948,TJ Cox,CA,21,Democrat,621
C001124,PERSONNEL COMPENSATION,1014521.81,TJ Cox,CA,21,Democrat,621
C001124,PRINTING AND REPRODUCTION,118999.45,TJ Cox,CA,21,Democrat,621
C001124,RENT  COMMUNICATION  UTILITIES,54839.73,TJ Cox,CA,21,Democrat,621
C001124,SUPPLIES AND MATERIALS,13085.58,TJ Cox,CA,21,Democrat,621
C001124,TRAVEL,36084.92,TJ Cox,CA,21,Democrat,621
N000181,EQUIPMENT,37643.27,Devin Nunes,CA,22,Republican,622
N000181,FRANKED MAIL,199234.33,Devin Nunes,CA,22,Republican,622
N000181,OTHER SERVICES,36689.63,Devin Nunes,CA,22,Republican,622
N000181,PERSONNEL COMPENSATION,872763.05,Devin Nunes,CA,22,Republican,622
N000181,PRINTING AND REPRODUCTION,108199.3,Devin Nunes,CA,22,Republican,622
N000181,RENT  COMMUNICATION  UTILITIES,83813.14,Devin Nunes,CA,22,Republican,622
N000181,SUPPLIES AND MATERIALS,7663.39,Devin Nunes,CA,22,Republican,622
N000181,TRAVEL,54101.42,Devin Nunes,CA,22,Republican,622
M001165,EQUIPMENT,34953.46,Kevin McCarthy,CA,23,Republican,623
M001165,FRANKED MAIL,13018.88,Kevin McCarthy,CA,23,Republican,623
M001165,OTHER SERVICES,50828.17,Kevin McCarthy,CA,23,Republican,623
M001165,PERSONNEL COMPENSATION,876841.67,Kevin McCarthy,CA,23,Republican,623
M001165,PRINTING AND REPRODUCTION,15672.3,Kevin McCarthy,CA,23,Republican,623
M001165,RENT  COMMUNICATION  UTILITIES,109582.58,Kevin McCarthy,CA,23,Republican,623
M001165,SUPPLIES AND MATERIALS,18208.29,Kevin McCarthy,CA,23,Republican,623
M001165,TRAVEL,14081.35,Kevin McCarthy,CA,23,Republican,623
C001112,EQUIPMENT,17214.71,Salud O. Carbajal,CA,24,Democrat,624
C001112,FRANKED MAIL,22271.26,Salud O. Carbajal,CA,24,Democrat,624
C001112,OTHER SERVICES,51915.77,Salud O. Carbajal,CA,24,Democrat,624
C001112,PERSONNEL COMPENSATION,1160736.03,Salud O. Carbajal,CA,24,Democrat,624
C001112,PRINTING AND REPRODUCTION,36954.77,Salud O. Carbajal,CA,24,Democrat,624
C001112,RENT  COMMUNICATION  UTILITIES,113935.82,Salud O. Carbajal,CA,24,Democrat,624
C001112,SUPPLIES AND MATERIALS,26568.14,Salud O. Carbajal,CA,24,Democrat,624
C001112,TRAVEL,36514.55,Salud O. Carbajal,CA,24,Democrat,624
G000061,EQUIPMENT,7125.75,Mike Garcia,CA,25,Republican,625
G000061,FRANKED MAIL,52825.36,Mike Garcia,CA,25,Republican,625
G000061,OTHER SERVICES,23801.15,Mike Garcia,CA,25,Republican,625
G000061,PERSONNEL COMPENSATION,535997.38,Mike Garcia,CA,25,Republican,625
G000061,PRINTING AND REPRODUCTION,62632.63,Mike Garcia,CA,25,Republican,625
G000061,RENT  COMMUNICATION  UTILITIES,72962.89,Mike Garcia,CA,25,Republican,625
G000061,SUPPLIES AND MATERIALS,42419.83,Mike Garcia,CA,25,Republican,625
G000061,TRAVEL,13572.05,Mike Garcia,CA,25,Republican,625
B001285,EQUIPMENT,17583.74,Julia Brownley,CA,26,Democrat,626
B001285,FRANKED MAIL,29247.17,Julia Brownley,CA,26,Democrat,626
B001285,OTHER SERVICES,34540,Julia Brownley,CA,26,Democrat,626
B001285,PERSONNEL COMPENSATION,942801.32,Julia Brownley,CA,26,Democrat,626
B001285,PRINTING AND REPRODUCTION,88875.19,Julia Brownley,CA,26,Democrat,626
B001285,RENT  COMMUNICATION  UTILITIES,80552.41,Julia Brownley,CA,26,Democrat,626
B001285,SUPPLIES AND MATERIALS,12039.1,Julia Brownley,CA,26,Democrat,626
B001285,TRAVEL,14022.8,Julia Brownley,CA,26,Democrat,626
C001080,EQUIPMENT,22516.95,Judy Chu,CA,27,Democrat,627
C001080,FRANKED MAIL,29713.92,Judy Chu,CA,27,Democrat,627
C001080,OTHER SERVICES,41825.76,Judy Chu,CA,27,Democrat,627
C001080,PERSONNEL COMPENSATION,1167417.37,Judy Chu,CA,27,Democrat,627
C001080,PRINTING AND REPRODUCTION,30562.85,Judy Chu,CA,27,Democrat,627
C001080,RENT  COMMUNICATION  UTILITIES,177985.13,Judy Chu,CA,27,Democrat,627
C001080,SUPPLIES AND MATERIALS,28215.47,Judy Chu,CA,27,Democrat,627
C001080,TRANSPORTATION OF THINGS,102.7,Judy Chu,CA,27,Democrat,627
C001080,TRAVEL,19600.65,Judy Chu,CA,27,Democrat,627
S001150,EQUIPMENT,15384.71,Adam B. Schiff,CA,28,Democrat,628
S001150,FRANKED MAIL,992.31,Adam B. Schiff,CA,28,Democrat,628
S001150,OTHER SERVICES,47858.79,Adam B. Schiff,CA,28,Democrat,628
S001150,PERSONNEL COMPENSATION,1178324.08,Adam B. Schiff,CA,28,Democrat,628
S001150,PRINTING AND REPRODUCTION,1818.31,Adam B. Schiff,CA,28,Democrat,628
S001150,RENT  COMMUNICATION  UTILITIES,172141.71,Adam B. Schiff,CA,28,Democrat,628
S001150,SUPPLIES AND MATERIALS,18858.88,Adam B. Schiff,CA,28,Democrat,628
S001150,TRAVEL,12988.31,Adam B. Schiff,CA,28,Democrat,628
C001097,EQUIPMENT,8969.67,Tony Cardenas,CA,29,Democrat,629
C001097,FRANKED MAIL,15338.84,Tony Cardenas,CA,29,Democrat,629
C001097,OTHER SERVICES,57627.6,Tony Cardenas,CA,29,Democrat,629
C001097,PERSONNEL COMPENSATION,1037570.98,Tony Cardenas,CA,29,Democrat,629
C001097,PRINTING AND REPRODUCTION,23867.8,Tony Cardenas,CA,29,Democrat,629
C001097,RENT  COMMUNICATION  UTILITIES,103527.06,Tony Cardenas,CA,29,Democrat,629
C001097,SUPPLIES AND MATERIALS,54117.61,Tony Cardenas,CA,29,Democrat,629
C001097,TRAVEL,16850.21,Tony Cardenas,CA,29,Democrat,629
S000344,EQUIPMENT,25141.13,Brad Sherman,CA,30,Democrat,630
S000344,FRANKED MAIL,171.52,Brad Sherman,CA,30,Democrat,630
S000344,OTHER SERVICES,45792.95,Brad Sherman,CA,30,Democrat,630
S000344,PERSONNEL COMPENSATION,1130704.35,Brad Sherman,CA,30,Democrat,630
S000344,PRINTING AND REPRODUCTION,10930.87,Brad Sherman,CA,30,Democrat,630
S000344,RENT  COMMUNICATION  UTILITIES,206861.35,Brad Sherman,CA,30,Democrat,630
S000344,SUPPLIES AND MATERIALS,50801.77,Brad Sherman,CA,30,Democrat,630
S000344,TRAVEL,6025.61,Brad Sherman,CA,30,Democrat,630
A000371,EQUIPMENT,20370.33,Pete Aguilar,CA,31,Democrat,631
A000371,FRANKED MAIL,395.94,Pete Aguilar,CA,31,Democrat,631
A000371,OTHER SERVICES,43147.5,Pete Aguilar,CA,31,Democrat,631
A000371,PERSONNEL COMPENSATION,1088660.73,Pete Aguilar,CA,31,Democrat,631
A000371,PRINTING AND REPRODUCTION,45363.81,Pete Aguilar,CA,31,Democrat,631
A000371,RENT  COMMUNICATION  UTILITIES,132691.14,Pete Aguilar,CA,31,Democrat,631
A000371,SUPPLIES AND MATERIALS,20284.62,Pete Aguilar,CA,31,Democrat,631
A000371,TRAVEL,20199.09,Pete Aguilar,CA,31,Democrat,631
N000179,EQUIPMENT,14820.56,Grace F. Napolitano,CA,32,Democrat,632
N000179,FRANKED MAIL,319.56,Grace F. Napolitano,CA,32,Democrat,632
N000179,OTHER SERVICES,22740,Grace F. Napolitano,CA,32,Democrat,632
N000179,PERSONNEL COMPENSATION,1206122.96,Grace F. Napolitano,CA,32,Democrat,632
N000179,PRINTING AND REPRODUCTION,149.37,Grace F. Napolitano,CA,32,Democrat,632
N000179,RENT  COMMUNICATION  UTILITIES,91793.43,Grace F. Napolitano,CA,32,Democrat,632
N000179,SUPPLIES AND MATERIALS,32499.99,Grace F. Napolitano,CA,32,Democrat,632
N000179,TRAVEL,11353.45,Grace F. Napolitano,CA,32,Democrat,632
L000582,EQUIPMENT,19915.53,Ted Lieu,CA,33,Democrat,633
L000582,FRANKED MAIL,3363.54,Ted Lieu,CA,33,Democrat,633
L000582,OTHER SERVICES,37140,Ted Lieu,CA,33,Democrat,633
L000582,PERSONNEL COMPENSATION,1197362.25,Ted Lieu,CA,33,Democrat,633
L000582,PRINTING AND REPRODUCTION,48823.03,Ted Lieu,CA,33,Democrat,633
L000582,RENT  COMMUNICATION  UTILITIES,147578.68,Ted Lieu,CA,33,Democrat,633
L000582,SUPPLIES AND MATERIALS,28811.83,Ted Lieu,CA,33,Democrat,633
L000582,TRAVEL,5444.27,Ted Lieu,CA,33,Democrat,633
G000585,EQUIPMENT,7548.88,Jimmy Gomez,CA,34,Democrat,634
G000585,FRANKED MAIL,37184.68,Jimmy Gomez,CA,34,Democrat,634
G000585,OTHER SERVICES,45825.25,Jimmy Gomez,CA,34,Democrat,634
G000585,PERSONNEL COMPENSATION,968007.68,Jimmy Gomez,CA,34,Democrat,634
G000585,PRINTING AND REPRODUCTION,36662.01,Jimmy Gomez,CA,34,Democrat,634
G000585,RENT  COMMUNICATION  UTILITIES,154778.11,Jimmy Gomez,CA,34,Democrat,634
G000585,SUPPLIES AND MATERIALS,26332.78,Jimmy Gomez,CA,34,Democrat,634
G000585,TRAVEL,27907.05,Jimmy Gomez,CA,34,Democrat,634
T000474,EQUIPMENT,19049.08,Norma J. Torres,CA,35,Democrat,635
T000474,FRANKED MAIL,25519.3,Norma J. Torres,CA,35,Democrat,635
T000474,OTHER SERVICES,22020,Norma J. Torres,CA,35,Democrat,635
T000474,PERSONNEL COMPENSATION,924814.65,Norma J. Torres,CA,35,Democrat,635
T000474,PRINTING AND REPRODUCTION,36280.14,Norma J. Torres,CA,35,Democrat,635
T000474,RENT  COMMUNICATION  UTILITIES,118896.81,Norma J. Torres,CA,35,Democrat,635
T000474,SUPPLIES AND MATERIALS,30556.15,Norma J. Torres,CA,35,Democrat,635
T000474,TRAVEL,32098.01,Norma J. Torres,CA,35,Democrat,635
R000599,EQUIPMENT,8352,Raul Ruiz,CA,36,Democrat,636
R000599,FRANKED MAIL,25885.47,Raul Ruiz,CA,36,Democrat,636
R000599,OTHER SERVICES,29244,Raul Ruiz,CA,36,Democrat,636
R000599,PERSONNEL COMPENSATION,1082575.89,Raul Ruiz,CA,36,Democrat,636
R000599,PRINTING AND REPRODUCTION,85535.85,Raul Ruiz,CA,36,Democrat,636
R000599,RENT  COMMUNICATION  UTILITIES,107336.57,Raul Ruiz,CA,36,Democrat,636
R000599,SUPPLIES AND MATERIALS,50299.95,Raul Ruiz,CA,36,Democrat,636
R000599,TRAVEL,25178.85,Raul Ruiz,CA,36,Democrat,636
B001270,EQUIPMENT,26060.8,Karen Bass,CA,37,Democrat,637
B001270,FRANKED MAIL,13535.51,Karen Bass,CA,37,Democrat,637
B001270,OTHER SERVICES,44200.98,Karen Bass,CA,37,Democrat,637
B001270,PERSONNEL COMPENSATION,883762.88,Karen Bass,CA,37,Democrat,637
B001270,PRINTING AND REPRODUCTION,10853.53,Karen Bass,CA,37,Democrat,637
B001270,RENT  COMMUNICATION  UTILITIES,206239.02,Karen Bass,CA,37,Democrat,637
B001270,SUPPLIES AND MATERIALS,44958.93,Karen Bass,CA,37,Democrat,637
B001270,TRAVEL,61992.88,Karen Bass,CA,37,Democrat,637
S001156,EQUIPMENT,30043.8,Linda T. Sanchez,CA,38,Democrat,638
S001156,FRANKED MAIL,27728.98,Linda T. Sanchez,CA,38,Democrat,638
S001156,OTHER SERVICES,24070,Linda T. Sanchez,CA,38,Democrat,638
S001156,PERSONNEL COMPENSATION,1049546.11,Linda T. Sanchez,CA,38,Democrat,638
S001156,PRINTING AND REPRODUCTION,48138.13,Linda T. Sanchez,CA,38,Democrat,638
S001156,RENT  COMMUNICATION  UTILITIES,105028.49,Linda T. Sanchez,CA,38,Democrat,638
S001156,SUPPLIES AND MATERIALS,70076.35,Linda T. Sanchez,CA,38,Democrat,638
S001156,TRAVEL,14651.36,Linda T. Sanchez,CA,38,Democrat,638
C001123,EQUIPMENT,29608.95,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,FRANKED MAIL,91547.57,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,OTHER SERVICES,23720,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,PERSONNEL COMPENSATION,989897.22,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,PRINTING AND REPRODUCTION,117688.81,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,RENT  COMMUNICATION  UTILITIES,126771.1,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,SUPPLIES AND MATERIALS,15065.8,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
C001123,TRAVEL,13225.45,"Gilbert Ray Cisneros, Jr.",CA,39,Democrat,639
R000486,EQUIPMENT,18794.57,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,FRANKED MAIL,18508.74,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,OTHER SERVICES,45250,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,PERSONNEL COMPENSATION,1051044.07,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,PRINTING AND REPRODUCTION,19316.42,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,RENT  COMMUNICATION  UTILITIES,156134.45,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,SUPPLIES AND MATERIALS,22352.27,Lucille Roybal-Allard,CA,40,Democrat,640
R000486,TRAVEL,14509.31,Lucille Roybal-Allard,CA,40,Democrat,640
T000472,EQUIPMENT,17169.72,Mark Takano,CA,41,Democrat,641
T000472,FRANKED MAIL,173.3,Mark Takano,CA,41,Democrat,641
T000472,OTHER SERVICES,54186.63,Mark Takano,CA,41,Democrat,641
T000472,PERSONNEL COMPENSATION,1103629.88,Mark Takano,CA,41,Democrat,641
T000472,PRINTING AND REPRODUCTION,2333.07,Mark Takano,CA,41,Democrat,641
T000472,RENT  COMMUNICATION  UTILITIES,108457.68,Mark Takano,CA,41,Democrat,641
T000472,SUPPLIES AND MATERIALS,33614.45,Mark Takano,CA,41,Democrat,641
T000472,TRAVEL,21631.39,Mark Takano,CA,41,Democrat,641
C000059,EQUIPMENT,22696.25,Ken Calvert,CA,42,Republican,642
C000059,FRANKED MAIL,68670.91,Ken Calvert,CA,42,Republican,642
C000059,OTHER SERVICES,47270.53,Ken Calvert,CA,42,Republican,642
C000059,PERSONNEL COMPENSATION,956422.48,Ken Calvert,CA,42,Republican,642
C000059,PRINTING AND REPRODUCTION,104464.91,Ken Calvert,CA,42,Republican,642
C000059,RENT  COMMUNICATION  UTILITIES,77149.62,Ken Calvert,CA,42,Republican,642
C000059,SUPPLIES AND MATERIALS,33367.78,Ken Calvert,CA,42,Republican,642
C000059,TRAVEL,72379.93,Ken Calvert,CA,42,Republican,642
W000187,EQUIPMENT,60995.92,Maxine Waters,CA,43,Democrat,643
W000187,FRANKED MAIL,51949.58,Maxine Waters,CA,43,Democrat,643
W000187,OTHER SERVICES,24129.5,Maxine Waters,CA,43,Democrat,643
W000187,PERSONNEL COMPENSATION,618843.43,Maxine Waters,CA,43,Democrat,643
W000187,PRINTING AND REPRODUCTION,87268.75,Maxine Waters,CA,43,Democrat,643
W000187,RENT  COMMUNICATION  UTILITIES,56648.92,Maxine Waters,CA,43,Democrat,643
W000187,SUPPLIES AND MATERIALS,42377.24,Maxine Waters,CA,43,Democrat,643
W000187,TRAVEL,23915.54,Maxine Waters,CA,43,Democrat,643
B001300,EQUIPMENT,25723.63,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,FRANKED MAIL,31781.44,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,OTHER SERVICES,27337.46,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,PERSONNEL COMPENSATION,1035490.1,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,PRINTING AND REPRODUCTION,69396.83,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,RENT  COMMUNICATION  UTILITIES,121336.95,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,SUPPLIES AND MATERIALS,55636.89,Nanette Diaz Barragán,CA,44,Democrat,644
B001300,TRAVEL,12278.47,Nanette Diaz Barragán,CA,44,Democrat,644
P000618,EQUIPMENT,19069.73,Katie Porter,CA,45,Democrat,645
P000618,FRANKED MAIL,49929.38,Katie Porter,CA,45,Democrat,645
P000618,OTHER SERVICES,34852.27,Katie Porter,CA,45,Democrat,645
P000618,PERSONNEL COMPENSATION,1004209.1,Katie Porter,CA,45,Democrat,645
P000618,PRINTING AND REPRODUCTION,209996.55,Katie Porter,CA,45,Democrat,645
P000618,RENT  COMMUNICATION  UTILITIES,101591.92,Katie Porter,CA,45,Democrat,645
P000618,SUPPLIES AND MATERIALS,10642.97,Katie Porter,CA,45,Democrat,645
P000618,TRAVEL,11236.81,Katie Porter,CA,45,Democrat,645
C001110,EQUIPMENT,23737.07,J. Luis Correa,CA,46,Democrat,646
C001110,FRANKED MAIL,80668.18,J. Luis Correa,CA,46,Democrat,646
C001110,OTHER SERVICES,34722.53,J. Luis Correa,CA,46,Democrat,646
C001110,PERSONNEL COMPENSATION,936884.36,J. Luis Correa,CA,46,Democrat,646
C001110,PRINTING AND REPRODUCTION,108404.41,J. Luis Correa,CA,46,Democrat,646
C001110,RENT  COMMUNICATION  UTILITIES,146631.73,J. Luis Correa,CA,46,Democrat,646
C001110,SUPPLIES AND MATERIALS,32941.65,J. Luis Correa,CA,46,Democrat,646
C001110,TRAVEL,16864.86,J. Luis Correa,CA,46,Democrat,646
L000579,EQUIPMENT,5920.5,Alan S. Lowenthal,CA,47,Democrat,647
L000579,FRANKED MAIL,322.16,Alan S. Lowenthal,CA,47,Democrat,647
L000579,OTHER SERVICES,23280,Alan S. Lowenthal,CA,47,Democrat,647
L000579,PERSONNEL COMPENSATION,1221546.18,Alan S. Lowenthal,CA,47,Democrat,647
L000579,PRINTING AND REPRODUCTION,723.98,Alan S. Lowenthal,CA,47,Democrat,647
L000579,RENT  COMMUNICATION  UTILITIES,101514.5,Alan S. Lowenthal,CA,47,Democrat,647
L000579,SUPPLIES AND MATERIALS,36313.84,Alan S. Lowenthal,CA,47,Democrat,647
L000579,TRAVEL,4720.55,Alan S. Lowenthal,CA,47,Democrat,647
R000616,EQUIPMENT,25601.66,Harley Rouda,CA,48,Democrat,648
R000616,FRANKED MAIL,95888.31,Harley Rouda,CA,48,Democrat,648
R000616,OTHER SERVICES,79783.25,Harley Rouda,CA,48,Democrat,648
R000616,PERSONNEL COMPENSATION,967856.26,Harley Rouda,CA,48,Democrat,648
R000616,PRINTING AND REPRODUCTION,103101.92,Harley Rouda,CA,48,Democrat,648
R000616,RENT  COMMUNICATION  UTILITIES,110560.29,Harley Rouda,CA,48,Democrat,648
R000616,SUPPLIES AND MATERIALS,25870.46,Harley Rouda,CA,48,Democrat,648
R000616,TRANSPORTATION OF THINGS,49,Harley Rouda,CA,48,Democrat,648
R000616,TRAVEL,44685.17,Harley Rouda,CA,48,Democrat,648
L000593,EQUIPMENT,30210.34,Mike Levin,CA,49,Democrat,649
L000593,FRANKED MAIL,62381.3,Mike Levin,CA,49,Democrat,649
L000593,OTHER SERVICES,51067,Mike Levin,CA,49,Democrat,649
L000593,PERSONNEL COMPENSATION,1081500.98,Mike Levin,CA,49,Democrat,649
L000593,PRINTING AND REPRODUCTION,80534.12,Mike Levin,CA,49,Democrat,649
L000593,RENT  COMMUNICATION  UTILITIES,74630.5,Mike Levin,CA,49,Democrat,649
L000593,SUPPLIES AND MATERIALS,49492.54,Mike Levin,CA,49,Democrat,649
L000593,TRAVEL,17806.53,Mike Levin,CA,49,Democrat,649
H001048,EQUIPMENT,11841.81,Duncan Hunter,CA,50,Republican,650
H001048,FRANKED MAIL,3838.99,Duncan Hunter,CA,50,Republican,650
H001048,OTHER SERVICES,29582.12,Duncan Hunter,CA,50,Republican,650
H001048,PERSONNEL COMPENSATION,1115808.69,Duncan Hunter,CA,50,Republican,650
H001048,PRINTING AND REPRODUCTION,1053.55,Duncan Hunter,CA,50,Republican,650
H001048,RENT  COMMUNICATION  UTILITIES,96310.68,Duncan Hunter,CA,50,Republican,650
H001048,SUPPLIES AND MATERIALS,-3214.6,Duncan Hunter,CA,50,Republican,650
H001048,TRAVEL,2083.52,Duncan Hunter,CA,50,Republican,650
V000130,EQUIPMENT,33053.43,Juan Vargas,CA,51,Democrat,651
V000130,FRANKED MAIL,22212.31,Juan Vargas,CA,51,Democrat,651
V000130,OTHER SERVICES,45348,Juan Vargas,CA,51,Democrat,651
V000130,PERSONNEL COMPENSATION,1028162.72,Juan Vargas,CA,51,Democrat,651
V000130,PRINTING AND REPRODUCTION,76149.18,Juan Vargas,CA,51,Democrat,651
V000130,RENT  COMMUNICATION  UTILITIES,112047.28,Juan Vargas,CA,51,Democrat,651
V000130,SUPPLIES AND MATERIALS,10483.45,Juan Vargas,CA,51,Democrat,651
V000130,TRAVEL,22580.87,Juan Vargas,CA,51,Democrat,651
P000608,EQUIPMENT,18901.09,Scott H. Peters,CA,52,Democrat,652
P000608,FRANKED MAIL,4373.92,Scott H. Peters,CA,52,Democrat,652
P000608,OTHER SERVICES,40629.26,Scott H. Peters,CA,52,Democrat,652
P000608,PERSONNEL COMPENSATION,1138818.63,Scott H. Peters,CA,52,Democrat,652
P000608,PRINTING AND REPRODUCTION,1447.45,Scott H. Peters,CA,52,Democrat,652
P000608,RENT  COMMUNICATION  UTILITIES,94271.55,Scott H. Peters,CA,52,Democrat,652
P000608,SUPPLIES AND MATERIALS,48920.02,Scott H. Peters,CA,52,Democrat,652
P000608,TRAVEL,20770.14,Scott H. Peters,CA,52,Democrat,652
D000598,EQUIPMENT,6123.89,Susan A. Davis,CA,53,Democrat,653
D000598,FRANKED MAIL,1415.46,Susan A. Davis,CA,53,Democrat,653
D000598,OTHER SERVICES,71026.56,Susan A. Davis,CA,53,Democrat,653
D000598,PERSONNEL COMPENSATION,1214702.94,Susan A. Davis,CA,53,Democrat,653
D000598,PRINTING AND REPRODUCTION,48.35,Susan A. Davis,CA,53,Democrat,653
D000598,RENT  COMMUNICATION  UTILITIES,100032.75,Susan A. Davis,CA,53,Democrat,653
D000598,SUPPLIES AND MATERIALS,22038.09,Susan A. Davis,CA,53,Democrat,653
D000598,TRAVEL,17710.04,Susan A. Davis,CA,53,Democrat,653
D000197,EQUIPMENT,14537.88,Diana DeGette,CO,1,Democrat,801
D000197,FRANKED MAIL,2832.51,Diana DeGette,CO,1,Democrat,801
D000197,OTHER SERVICES,42366.25,Diana DeGette,CO,1,Democrat,801
D000197,PERSONNEL COMPENSATION,1182254.39,Diana DeGette,CO,1,Democrat,801
D000197,PRINTING AND REPRODUCTION,13271.04,Diana DeGette,CO,1,Democrat,801
D000197,RENT  COMMUNICATION  UTILITIES,118823.11,Diana DeGette,CO,1,Democrat,801
D000197,SUPPLIES AND MATERIALS,73650.24,Diana DeGette,CO,1,Democrat,801
D000197,TRAVEL,20040.5,Diana DeGette,CO,1,Democrat,801
N000191,EQUIPMENT,19092.7,Joe Neguse,CO,2,Democrat,802
N000191,FRANKED MAIL,42391.86,Joe Neguse,CO,2,Democrat,802
N000191,OTHER SERVICES,46064.32,Joe Neguse,CO,2,Democrat,802
N000191,PERSONNEL COMPENSATION,1035246.7,Joe Neguse,CO,2,Democrat,802
N000191,PRINTING AND REPRODUCTION,90589.98,Joe Neguse,CO,2,Democrat,802
N000191,RENT  COMMUNICATION  UTILITIES,154889.77,Joe Neguse,CO,2,Democrat,802
N000191,SUPPLIES AND MATERIALS,25488.74,Joe Neguse,CO,2,Democrat,802
N000191,TRAVEL,23589.67,Joe Neguse,CO,2,Democrat,802
T000470,EQUIPMENT,13022.44,Scott R. Tipton,CO,3,Republican,803
T000470,FRANKED MAIL,26399.44,Scott R. Tipton,CO,3,Republican,803
T000470,OTHER SERVICES,41340.15,Scott R. Tipton,CO,3,Republican,803
T000470,PERSONNEL COMPENSATION,1181570.9,Scott R. Tipton,CO,3,Republican,803
T000470,PRINTING AND REPRODUCTION,31889.17,Scott R. Tipton,CO,3,Republican,803
T000470,RENT  COMMUNICATION  UTILITIES,85227.27,Scott R. Tipton,CO,3,Republican,803
T000470,SUPPLIES AND MATERIALS,4135.04,Scott R. Tipton,CO,3,Republican,803
T000470,TRAVEL,27675.38,Scott R. Tipton,CO,3,Republican,803
B001297,EQUIPMENT,11757.57,Ken Buck,CO,4,Republican,804
B001297,FRANKED MAIL,14876.53,Ken Buck,CO,4,Republican,804
B001297,OTHER SERVICES,46332,Ken Buck,CO,4,Republican,804
B001297,PERSONNEL COMPENSATION,904904.68,Ken Buck,CO,4,Republican,804
B001297,PRINTING AND REPRODUCTION,15637.9,Ken Buck,CO,4,Republican,804
B001297,RENT  COMMUNICATION  UTILITIES,86622.03,Ken Buck,CO,4,Republican,804
B001297,SUPPLIES AND MATERIALS,23526.06,Ken Buck,CO,4,Republican,804
B001297,TRAVEL,52095.81,Ken Buck,CO,4,Republican,804
L000564,EQUIPMENT,27323.64,Doug Lamborn,CO,5,Republican,805
L000564,FRANKED MAIL,65094.85,Doug Lamborn,CO,5,Republican,805
L000564,OTHER SERVICES,46782,Doug Lamborn,CO,5,Republican,805
L000564,PERSONNEL COMPENSATION,1044041.11,Doug Lamborn,CO,5,Republican,805
L000564,PRINTING AND REPRODUCTION,61546.92,Doug Lamborn,CO,5,Republican,805
L000564,RENT  COMMUNICATION  UTILITIES,98575.96,Doug Lamborn,CO,5,Republican,805
L000564,SUPPLIES AND MATERIALS,27317.32,Doug Lamborn,CO,5,Republican,805
L000564,TRAVEL,49979.84,Doug Lamborn,CO,5,Republican,805
C001121,EQUIPMENT,20466.41,Jason Crow,CO,6,Democrat,806
C001121,FRANKED MAIL,64277.9,Jason Crow,CO,6,Democrat,806
C001121,OTHER SERVICES,49547.29,Jason Crow,CO,6,Democrat,806
C001121,PERSONNEL COMPENSATION,1106258.88,Jason Crow,CO,6,Democrat,806
C001121,PRINTING AND REPRODUCTION,43999.28,Jason Crow,CO,6,Democrat,806
C001121,RENT  COMMUNICATION  UTILITIES,112979.84,Jason Crow,CO,6,Democrat,806
C001121,SUPPLIES AND MATERIALS,36315.66,Jason Crow,CO,6,Democrat,806
C001121,TRAVEL,20149.59,Jason Crow,CO,6,Democrat,806
P000593,EQUIPMENT,13414.91,Ed Perlmutter,CO,7,Democrat,807
P000593,FRANKED MAIL,22511.28,Ed Perlmutter,CO,7,Democrat,807
